Map Container Profile (unit:ms)
TaskName,TaskID,Initailization,Input,SQLoperator,Sink,Spill,Starting Time,Ending Time,Cost Time,Node Locate
Reducer 23,attempt_1606874353529_0225_1_11_000086_0,15.1333,60.0319,78.2165,3.84771,25.008,337362,337545,183,17
Reducer 23,attempt_1606874353529_0225_1_11_000044_0,16.0915,57.1617,144.703,5.45608,24.8568,336756,337005,249,17
Reducer 3,attempt_1606874353529_0225_1_21_000012_0,26.7832,178.589,5950.04,87.341,32.5587,330472,336748,6276,17
Reducer 14,attempt_1606874353529_0225_1_04_000042_0,13.5319,1111.55,6568.79,478.573,505.921,141094,149773,8679,17
Reducer 5,attempt_1606874353529_0225_1_23_000055_0,20.3373,1112.43,454.41,0.87868,7.85574,342808,344404,1596,17
Reducer 15,attempt_1606874353529_0225_1_14_000014_0,28.3513,245.102,4839.42,75.7048,27.0779,288205,293422,5217,17
Reducer 7,attempt_1606874353529_0225_1_08_000012_0,46.2521,935.926,9214.97,464.035,548.61,240730,251940,11210,17
Reducer 20,attempt_1606874353529_0225_1_17_000030_0,10.8812,422.29,49.5455,1.70354,16.9977,339138,339640,502,17
Reducer 21,attempt_1606874353529_0225_1_07_000007_0,18.038,2078.67,9539.67,349.933,379.752,204409,216776,12367,17
Reducer 16,attempt_1606874353529_0225_1_15_000041_0,14.3408,78.192,83.4444,2.63863,26.3232,338450,338655,205,17
Reducer 11,attempt_1606874353529_0225_1_06_000003_0,16.6999,884.767,10450.3,641.125,614.546,182870,195478,12608,17
Reducer 22,attempt_1606874353529_0225_1_10_000037_0,14.974,191.38,7362.86,99.0137,30.9245,267050,274750,7700,17
Reducer 12,attempt_1606874353529_0225_1_18_000049_0,81.8423,378.469,4685.71,122.644,31.4001,325152,330455,5303,17
Reducer 5,attempt_1606874353529_0225_1_23_000111_0,30.5717,132.37,658.438,0.938009,3.67231,344410,345236,826,17
Reducer 19,attempt_1606874353529_0225_1_16_000010_0,18.9327,304.945,6203.56,61.9231,32.3337,298801,305424,6623,17
Reducer 16,attempt_1606874353529_0225_1_15_000001_0,18.4965,126.102,100.586,3.22531,23.7613,337965,338238,273,17
Reducer 16,attempt_1606874353529_0225_1_15_000024_0,17.2559,73.9645,82.4585,2.21465,21.6964,338245,338443,198,17
Reducer 21,attempt_1606874353529_0225_1_07_000035_0,17.4898,1198.11,11347,791.405,393.636,216789,230538,13749,17
Reducer 20,attempt_1606874353529_0225_1_17_000006_0,14.0005,176.359,58.2884,2.72966,18.709,338850,339121,271,17
Reducer 14,attempt_1606874353529_0225_1_04_000016_0,14.8448,968.08,5734.64,235.664,163.666,149784,156902,7118,17
Reducer 20,attempt_1606874353529_0225_1_17_000065_0,14.3904,170.702,52.6307,1.95576,18.344,339647,339906,259,17
Reducer 11,attempt_1606874353529_0225_1_06_000037_0,48.8398,1619.39,6835.1,229.131,161.143,195502,204396,8894,17
Reducer 8,attempt_1606874353529_0225_1_12_000014_0,22.6438,409.789,5817.99,167.03,27.6177,281750,288196,6446,17
Reducer 5,attempt_1606874353529_0225_1_23_000016_0,31.6977,997.263,615.638,14.8157,6.29404,341136,342802,1666,17
Reducer 13,attempt_1606874353529_0225_1_19_000042_0,12.1464,72.9496,71.5512,2.96299,32.0562,340350,340542,192,17
Reducer 12,attempt_1606874353529_0225_1_18_000016_0,17.4577,217.004,5312.95,240.93,89.2786,319266,325144,5878,17
Reducer 16,attempt_1606874353529_0225_1_15_000059_0,10.8955,68.0213,66.1925,1.87018,26.6235,338659,338833,174,17
Reducer 18,attempt_1606874353529_0225_1_05_000047_0,14.8977,1918.51,9344.64,1746.47,1273.76,168546,182845,14299,17
Reducer 19,attempt_1606874353529_0225_1_16_000041_0,15.3003,276.982,6898.25,65.7699,34.8317,305431,312723,7292,17
Reducer 23,attempt_1606874353529_0225_1_11_000064_0,17.3973,74.2017,211.896,2.64037,34.2787,337011,337353,342,17
Reducer 18,attempt_1606874353529_0225_1_05_000018_0,22.2193,1426.77,7626.39,1517.47,1019.48,156923,168536,11613,17
Reducer 21,attempt_1606874353529_0225_1_07_000067_0,19.8639,979.431,7910.06,709.995,543.181,230554,240717,10163,17
Reducer 4,attempt_1606874353529_0225_1_22_000009_0,11.5887,72.3245,73.5877,3.02245,43.6472,340740,340945,205,17
Reducer 14,attempt_1606874353529_0225_1_04_000007_0,25.8551,677.65,6587.57,352.853,338.343,133098,141081,7983,17
Reducer 20,attempt_1606874353529_0225_1_17_000094_0,10.511,104.289,67.7396,2.78093,17.9213,339922,340126,204,17
Reducer 19,attempt_1606874353529_0225_1_16_000059_0,12.7365,265.886,5667.18,65.1858,140.853,309247,315399,6152,18
Reducer 23,attempt_1606874353529_0225_1_11_000050_0,10.3504,51.1272,51.9127,1.87933,21.0847,336833,336970,137,18
Reducer 23,attempt_1606874353529_0225_1_11_000092_0,12.813,122.137,46.7822,1.53552,28.7581,337427,337639,212,18
Reducer 16,attempt_1606874353529_0225_1_15_000004_0,14.7541,447.268,79.0811,3.65414,31.8717,338012,338590,578,18
Reducer 19,attempt_1606874353529_0225_1_16_000030_0,19.3735,241.131,5376.13,76.1845,22.042,303496,309231,5735,18
Reducer 12,attempt_1606874353529_0225_1_18_000027_0,13.7517,224.284,4214.29,92.8836,22.6618,321626,326195,4569,18
Reducer 18,attempt_1606874353529_0225_1_05_000039_0,14.2333,721.874,8063.76,170.238,180.3,166687,175838,9151,18
Reducer 23,attempt_1606874353529_0225_1_11_000024_0,10.7552,67.2392,60.97,1.88502,15.769,336323,336480,157,18
Reducer 5,attempt_1606874353529_0225_1_23_000066_0,15.3325,121.689,284.047,0.89463,2.43476,343392,343817,425,18
Reducer 5,attempt_1606874353529_0225_1_23_000087_0,18.5439,117.573,298.473,0.704272,3.07221,343819,344258,439,18
Reducer 7,attempt_1606874353529_0225_1_08_000022_0,25.3247,1217.36,5155.26,316.911,360.331,244220,251295,7075,18
Reducer 22,attempt_1606874353529_0225_1_10_000032_0,13.3181,276.125,6183.45,64.7168,21.8514,265621,272181,6560,18
Reducer 21,attempt_1606874353529_0225_1_07_000036_0,17.6652,1947.67,7421.51,580.298,664.314,217376,228009,10633,18
Reducer 7,attempt_1606874353529_0225_1_08_000003_0,17.1418,1792.51,5723.34,390.472,528.519,235744,244197,8453,18
Reducer 9,attempt_1606874353529_0225_1_13_000013_0,16.7728,56.7826,77.8167,3.06555,22.9308,337643,337821,178,18
Reducer 14,attempt_1606874353529_0225_1_04_000011_0,14.971,1468.72,7890.35,317.371,267.007,131878,141837,9959,18
Reducer 11,attempt_1606874353529_0225_1_06_000013_0,25.1123,1488.36,7593.57,443.387,439.134,183837,193827,9990,18
Reducer 12,attempt_1606874353529_0225_1_18_000053_0,11.2854,256.603,4205.3,71.9733,25.6116,326198,330769,4571,18
Reducer 13,attempt_1606874353529_0225_1_19_000007_0,14.9521,60.5324,54.1747,1.89868,17.6018,339976,340125,149,18
Reducer 22,attempt_1606874353529_0225_1_10_000004_0,19.6036,255.401,6519.05,108.854,27.0653,258687,265618,6931,18
Reducer 19,attempt_1606874353529_0225_1_16_000000_0,10.9246,303.754,5796.56,64.737,24.6961,297281,303482,6201,18
Reducer 23,attempt_1606874353529_0225_1_11_000042_0,14.5232,84.894,50.2095,1.58794,16.405,336662,336830,168,18
Reducer 23,attempt_1606874353529_0225_1_11_000017_0,16.2032,59.767,93.2412,2.04797,18.834,336129,336319,190,18
Reducer 5,attempt_1606874353529_0225_1_23_000121_0,17.3768,49.814,301.475,3.24781,2.89969,344670,345046,376,18
Reducer 23,attempt_1606874353529_0225_1_11_000013_0,14.8726,63.5774,124.699,4.27911,15.7556,335902,336126,224,18
Reducer 14,attempt_1606874353529_0225_1_04_000021_0,34.1166,471.57,6156.41,183.2,130.57,141846,148823,6977,18
Reducer 19,attempt_1606874353529_0225_1_16_000084_0,22.8897,266.978,5822.57,62.8421,23.3279,315415,321614,6199,18
Reducer 3,attempt_1606874353529_0225_1_21_000014_0,11.836,416.431,4577.14,83.1766,27.1212,330772,335888,5116,18
Reducer 2,attempt_1606874353529_0225_1_20_000012_0,17.7149,987.574,6049.75,140.395,176.771,251311,258684,7373,18
Reducer 4,attempt_1606874353529_0225_1_22_000008_0,10.7511,231.84,81.4698,3.26733,24.7457,340732,341084,352,18
Reducer 5,attempt_1606874353529_0225_1_23_000011_0,18.136,1004.69,560.768,15.5886,19.2518,341088,342707,1619,18
Reducer 9,attempt_1606874353529_0225_1_13_000024_0,16.5831,58.8732,65.8788,2.42894,26.6231,337824,337995,171,18
Reducer 8,attempt_1606874353529_0225_1_12_000022_0,23.7406,332.794,4689.59,82.8944,29.9475,282895,288055,5160,18
Reducer 23,attempt_1606874353529_0225_1_11_000074_0,13.4707,116.604,87.2995,2.32774,34.2983,337169,337423,254,18
Reducer 8,attempt_1606874353529_0225_1_12_000003_0,17.2007,196.388,4111.89,99.7754,24.7656,278440,282890,4450,18
Reducer 13,attempt_1606874353529_0225_1_19_000014_0,30.7728,72.1283,68.2009,2.39917,31.6039,340129,340334,205,18
Reducer 11,attempt_1606874353529_0225_1_06_000022_0,23.2076,1628.99,4725.27,433.447,391.84,193833,201037,7204,18
Reducer 20,attempt_1606874353529_0225_1_17_000069_0,18.6622,52.27,71.9295,1.56683,18.1858,339672,339835,163,18
Reducer 15,attempt_1606874353529_0225_1_14_000040_0,25.6012,199.575,4180.07,89.8994,27.3071,292755,297278,4523,18
Reducer 20,attempt_1606874353529_0225_1_17_000088_0,14.203,47.0894,53.9548,1.7393,16.7275,339839,339973,134,18
Reducer 21,attempt_1606874353529_0225_1_07_000018_0,13.028,1283.42,7392.19,355.633,328.095,207990,217363,9373,18
Reducer 11,attempt_1606874353529_0225_1_06_000058_0,16.5963,1539.56,4720.84,330.941,327.34,201050,207986,6936,18
Reducer 23,attempt_1606874353529_0225_1_11_000060_0,13.2272,74.2945,75.1917,2.40701,27.5965,336972,337165,193,18
Reducer 16,attempt_1606874353529_0225_1_15_000070_0,12.3753,207.318,212.793,2.97675,26.749,338778,339240,462,18
Reducer 5,attempt_1606874353529_0225_1_23_000039_0,20.9804,303.801,350.367,0.956505,2.384,342710,343389,679,18
Reducer 18,attempt_1606874353529_0225_1_05_000068_0,25.3149,659.593,6625.67,337.775,339.117,175842,183831,7989,18
Reducer 13,attempt_1606874353529_0225_1_19_000040_0,16.2938,82.5768,82.9321,1.95026,18.616,340337,340539,202,18
Reducer 5,attempt_1606874353529_0225_1_23_000103_0,16.1623,82.7044,303.63,0.691832,2.74369,344261,344668,407,18
Reducer 16,attempt_1606874353529_0225_1_15_000055_0,13.8434,88.8691,55.7698,1.86397,17.7658,338595,338773,178,18
Reducer 13,attempt_1606874353529_0225_1_19_000065_0,16.2899,55.9559,89.1001,3.99082,22.0114,340542,340729,187,18
Reducer 15,attempt_1606874353529_0225_1_14_000013_0,13.886,220.865,4344.07,70.0581,23.4881,288068,292741,4673,18
Reducer 20,attempt_1606874353529_0225_1_17_000035_0,14.1573,261.949,87.7706,2.44714,36.3994,339254,339658,404,18
Reducer 23,attempt_1606874353529_0225_1_11_000033_0,11.8162,50.1475,81.3123,2.06881,29.189,336483,336657,174,18
Reducer 18,attempt_1606874353529_0225_1_05_000014_0,16.5811,2039.59,7935.29,507.833,559.051,155614,166673,11059,18
Reducer 6,attempt_1606874353529_0225_1_24_000000_0,24.9142,1205.66,263.5,113.917,1.78353,345048,346658,1610,18
Reducer 21,attempt_1606874353529_0225_1_07_000063_0,12.5068,586.566,6567.48,307.307,243.678,228012,235730,7718,18
Reducer 14,attempt_1606874353529_0225_1_04_000028_0,13.7136,1008.16,5213.5,275.848,260.579,148827,155600,6773,18
Reducer 22,attempt_1606874353529_0225_1_10_000062_0,13.2855,300.348,5852.21,63.5199,20.0223,272186,278436,6250,18
Reducer 16,attempt_1606874353529_0225_1_15_000063_0,18.5743,66.9991,83.2764,1.74388,29.7114,338710,338911,201,17
Reducer 18,attempt_1606874353529_0225_1_05_000033_0,17.543,1283.09,8981.5,1699.35,1201.33,164154,177337,13183,17
Reducer 16,attempt_1606874353529_0225_1_15_000027_0,17.0625,70.2985,76.1727,3.51608,21.9772,338500,338690,190,17
Reducer 11,attempt_1606874353529_0225_1_06_000000_0,84.8431,791.519,3552.95,273.107,282.406,202192,207177,4985,17
Reducer 15,attempt_1606874353529_0225_1_14_000003_0,16.888,258.465,4954.87,75.604,27.815,285682,291017,5335,17
Reducer 15,attempt_1606874353529_0225_1_14_000064_0,71.8976,463.937,4660.95,81.0086,34.0136,296458,301771,5313,17
Reducer 20,attempt_1606874353529_0225_1_17_000028_0,17.1221,67.1671,49.3497,1.69382,16.4346,339112,339264,152,17
Reducer 4,attempt_1606874353529_0225_1_22_000015_0,17.9083,64.3192,123.902,3.48209,23.3337,340790,341023,233,17
Reducer 19,attempt_1606874353529_0225_1_16_000027_0,15.8127,255.772,5657.98,66.3206,24.1844,301782,307802,6020,17
Reducer 12,attempt_1606874353529_0225_1_18_000055_0,12.7861,315.404,4259.63,78.1272,24.8953,326401,331093,4692,17
Reducer 3,attempt_1606874353529_0225_1_21_000016_0,18.5221,310.571,6309.36,88.3182,28.275,331099,337855,6756,17
Reducer 15,attempt_1606874353529_0225_1_14_000033_0,24.2397,381.815,4802.85,129.211,78.7399,291025,296442,5417,17
Reducer 22,attempt_1606874353529_0225_1_10_000067_0,15.5347,161.516,5460.31,64.1895,31.2518,274336,280069,5733,17
Reducer 14,attempt_1606874353529_0225_1_04_000048_0,20.737,690.848,5868.61,482.031,486.176,146450,153999,7549,17
Reducer 21,attempt_1606874353529_0225_1_07_000049_0,19.4085,3493.84,11304,233.931,240.778,222309,237602,15293,17
Reducer 18,attempt_1606874353529_0225_1_05_000070_0,20.4644,1670.93,9102.29,562.822,753.149,177347,189457,12110,17
Reducer 12,attempt_1606874353529_0225_1_18_000022_0,16.051,222.341,5274.26,110.329,34.7923,320736,326395,5659,17
Reducer 22,attempt_1606874353529_0225_1_10_000039_0,17.3239,157.985,6831.99,64.9293,24.563,267231,274329,7098,17
Reducer 19,attempt_1606874353529_0225_1_16_000052_0,15.9782,222.108,6423.9,70.8565,25.8805,307821,314581,6760,17
Reducer 5,attempt_1606874353529_0225_1_23_000132_0,31.8512,282.096,513.919,1.03309,2.83641,344936,345768,832,17
Reducer 5,attempt_1606874353529_0225_1_23_000063_0,13.7341,101.666,334.559,0.97303,3.77457,343358,343813,455,17
Reducer 5,attempt_1606874353529_0225_1_23_000086_0,18.6947,121.708,352.143,0.731624,19.8092,343821,344335,514,17
Reducer 7,attempt_1606874353529_0225_1_08_000006_0,16.0166,1961.4,10030.2,962.112,728.34,237615,251313,13698,17
Reducer 18,attempt_1606874353529_0225_1_05_000006_0,17.8938,1908.2,7651.89,274.644,255.798,154034,164144,10110,17
Reducer 8,attempt_1606874353529_0225_1_12_000007_0,15.1503,198.261,5262.64,77.5207,33.8726,280077,285665,5588,17
Reducer 21,attempt_1606874353529_0225_1_07_000016_0,19.5344,2720.29,11155.4,502.737,483.586,207201,222084,14883,17
Reducer 5,attempt_1606874353529_0225_1_23_000002_0,14.3831,1020.68,475.461,15.1389,4.43604,341037,342568,1531,17
Reducer 9,attempt_1606874353529_0225_1_13_000029_0,24.842,91.8724,257.286,5.42137,31.134,337865,338276,411,17
Reducer 22,attempt_1606874353529_0225_1_10_000005_0,82.9904,1041.18,7003.01,89.9404,23.9775,258967,267209,8242,17
Reducer 2,attempt_1606874353529_0225_1_20_000013_0,23.5351,774.887,6152.3,302.621,364.053,251338,258956,7618,17
Reducer 11,attempt_1606874353529_0225_1_06_000010_0,21.5505,1796.27,9977.12,526.428,378.024,189467,202167,12700,17
Reducer 13,attempt_1606874353529_0225_1_19_000063_0,33.4866,73.0618,85.4384,6.8809,23.9489,340554,340782,228,17
Reducer 19,attempt_1606874353529_0225_1_16_000081_0,59.3298,307.521,5667.48,78.9863,26.3075,314588,320728,6140,17
Reducer 20,attempt_1606874353529_0225_1_17_000010_0,11.4336,98.5928,54.7584,2.18826,17.3698,338920,339104,184,17
Reducer 20,attempt_1606874353529_0225_1_17_000039_0,13.6679,1066.46,90.2715,2.79126,28.0275,339328,340530,1202,17
Reducer 5,attempt_1606874353529_0225_1_23_000107_0,17.068,202.267,354.571,0.673143,6.75065,344343,344926,583,17
Reducer 5,attempt_1606874353529_0225_1_23_000031_0,20.3067,340.03,407.272,1.27795,3.71256,342578,343351,773,17
Reducer 11,attempt_1606874353529_0225_1_06_000027_0,15.5245,1939.76,7457.88,464.582,517.431,183600,193995,10395,18
Reducer 19,attempt_1606874353529_0225_1_16_000036_0,23.1064,424.203,5612.36,66.0853,23.7139,304750,310901,6151,18
Reducer 23,attempt_1606874353529_0225_1_11_000094_0,18.4479,92.4979,70.9899,2.50928,22.7018,337441,337649,208,18
Reducer 8,attempt_1606874353529_0225_1_12_000004_0,22.8258,193.948,4574.99,80.7073,32.5722,278569,283475,4906,18
Reducer 23,attempt_1606874353529_0225_1_11_000073_0,13.578,110.387,123.561,2.79519,24.475,337162,337437,275,18
Reducer 23,attempt_1606874353529_0225_1_11_000054_0,11.9145,57.5607,176.008,4.39981,21.6513,336875,337147,272,18
Reducer 5,attempt_1606874353529_0225_1_23_000114_0,11.8696,217.983,314.464,0.705155,2.54201,344522,345070,548,18
Reducer 18,attempt_1606874353529_0225_1_05_000009_0,22.6495,931.606,7396.63,836.281,795.442,154925,164908,9983,18
Reducer 16,attempt_1606874353529_0225_1_15_000008_0,12.7824,82.0029,179.438,3.27612,29.7036,338070,338379,309,18
Reducer 21,attempt_1606874353529_0225_1_07_000017_0,15.8887,1176.15,7462.01,481.142,508.623,207728,217373,9645,18
Reducer 20,attempt_1606874353529_0225_1_17_000007_0,10.5788,138.108,59.3201,2.36511,23.1513,338856,339090,234,18
Reducer 22,attempt_1606874353529_0225_1_10_000030_0,42.5452,244.952,6505.53,82.4022,31.701,265116,272024,6908,18
Reducer 5,attempt_1606874353529_0225_1_23_000081_0,39.4862,224.439,336.937,0.830458,2.76892,343571,344176,605,18
Reducer 18,attempt_1606874353529_0225_1_05_000061_0,18.5251,976.195,8032.6,343.916,411.722,173813,183596,9783,18
Reducer 16,attempt_1606874353529_0225_1_15_000052_0,23.2296,99.359,110.964,2.26114,33.2055,338581,338850,269,18
Reducer 11,attempt_1606874353529_0225_1_06_000017_0,19.3394,1338.34,4475.76,232.154,248.51,201404,207719,6315,18
Reducer 12,attempt_1606874353529_0225_1_18_000036_0,17.4378,212.205,3979.95,72.922,25.882,322711,327020,4309,18
Reducer 20,attempt_1606874353529_0225_1_17_000057_0,13.8624,46.7757,60.9109,2.55957,35.2326,339517,339676,159,18
Reducer 19,attempt_1606874353529_0225_1_16_000063_0,13.8818,268.832,6173.74,88.9025,24.389,310915,317485,6570,18
Reducer 22,attempt_1606874353529_0225_1_10_000002_0,18.8391,241.198,6694.33,109.53,85.0129,257952,265102,7150,18
Reducer 5,attempt_1606874353529_0225_1_23_000013_0,17.6396,1145.94,523.503,10.6546,3.44345,341104,342805,1701,18
Reducer 8,attempt_1606874353529_0225_1_12_000024_0,42.2207,448.951,4537.15,81.3412,31.8533,283489,288634,5145,18
Reducer 20,attempt_1606874353529_0225_1_17_000070_0,13.4011,186.85,67.9378,1.87797,19.1334,339680,339970,290,18
Reducer 4,attempt_1606874353529_0225_1_22_000031_0,12.6945,47.6315,58.9482,2.31991,25.0601,340952,341099,147,18
Reducer 18,attempt_1606874353529_0225_1_05_000034_0,16.4329,1094.5,7556.6,114.045,113.655,164912,173808,8896,18
Reducer 11,attempt_1606874353529_0225_1_06_000041_0,21.8169,1416.39,5086.05,396.299,467.23,194001,201389,7388,18
Reducer 12,attempt_1606874353529_0225_1_18_000007_0,22.2895,449.281,4613.6,81.6095,31.2001,317498,322696,5198,18
Reducer 3,attempt_1606874353529_0225_1_21_000022_0,12.6046,260.064,4650.78,129.866,28.0814,331790,336872,5082,18
Reducer 14,attempt_1606874353529_0225_1_04_000031_0,27.8445,718.721,4689.46,248.6,242.817,148981,154910,5929,18
Reducer 7,attempt_1606874353529_0225_1_08_000004_0,13.1752,1442.67,5886.73,359.619,490.579,236213,244406,8193,18
Reducer 15,attempt_1606874353529_0225_1_14_000044_0,19.3531,240.949,4510.16,96.9848,28.2244,293663,298559,4896,18
Reducer 7,attempt_1606874353529_0225_1_08_000023_0,14.5018,1091.96,5824.43,476.219,562.974,244409,252380,7971,18
Reducer 21,attempt_1606874353529_0225_1_07_000037_0,19.0476,1773.92,7160.81,346.617,374.201,217377,227053,9676,18
Reducer 9,attempt_1606874353529_0225_1_13_000014_0,23.1634,42.0601,63.419,2.60941,42.6308,337653,337827,174,18
Reducer 20,attempt_1606874353529_0225_1_17_000027_0,23.0828,285.466,70.5804,2.69228,27.1583,339104,339514,410,18
Reducer 19,attempt_1606874353529_0225_1_16_000007_0,14.0371,375.746,5695.72,62.6731,33.1068,298564,304746,6182,18
Reducer 13,attempt_1606874353529_0225_1_19_000006_0,9.73341,72.7257,93.5471,2.8599,36.0057,339973,340188,215,18
Reducer 13,attempt_1606874353529_0225_1_19_000021_0,11.5394,66.5967,74.9841,2.89979,26.8541,340190,340373,183,18
Reducer 13,attempt_1606874353529_0225_1_19_000067_0,11.6518,256.077,66.1748,2.34064,25.9224,340587,340949,362,18
Reducer 12,attempt_1606874353529_0225_1_18_000058_0,15.5438,292.418,4285.15,104.264,45.7399,327033,331776,4743,18
Reducer 16,attempt_1606874353529_0225_1_15_000034_0,14.7197,63.3746,74.1573,4.06689,28.4662,338382,338567,185,18
Reducer 2,attempt_1606874353529_0225_1_20_000017_0,11.3604,663.646,4359.49,241.088,277.454,252385,257939,5554,18
Reducer 5,attempt_1606874353529_0225_1_23_000101_0,20.1461,47.4354,259.436,0.623882,3.08847,344189,344520,331,18
Reducer 13,attempt_1606874353529_0225_1_19_000044_0,18.9269,109.944,58.6402,2.13643,17.9667,340376,340584,208,18
Reducer 22,attempt_1606874353529_0225_1_10_000060_0,15.5218,327.621,6097.69,66.1628,29.7267,272028,278565,6537,18
Reducer 21,attempt_1606874353529_0225_1_07_000061_0,21.6345,723.854,8121.77,134.55,149.339,227058,236210,9152,18
Reducer 5,attempt_1606874353529_0225_1_23_000056_0,30.6602,256.653,465.992,1.02267,4.03678,342810,343568,758,18
Reducer 15,attempt_1606874353529_0225_1_14_000015_0,24.1056,244.444,4628.25,90.6582,29.3078,288641,293659,5018,18
Reducer 9,attempt_1606874353529_0225_1_13_000025_0,22.0894,84.2714,102.464,3.03178,23.7804,337831,338067,236,18
Reducer 19,attempt_1606874353529_0225_1_16_000018_0,19.0716,373.414,5629.92,99.8288,44.3392,300339,306506,6167,20
Reducer 16,attempt_1606874353529_0225_1_15_000064_0,22.0392,77.8113,50.4468,1.64002,17.8819,338702,338872,170,20
Reducer 16,attempt_1606874353529_0225_1_15_000021_0,17.2187,97.1362,78.0005,2.43855,32.2951,338169,338397,228,20
Reducer 18,attempt_1606874353529_0225_1_05_000078_0,41.2385,2249.66,18456,1877.99,1337.69,179832,203796,23964,20
Reducer 12,attempt_1606874353529_0225_1_18_000047_0,27.924,157.298,5837.53,77.6898,25.6746,324808,330936,6128,20
Reducer 16,attempt_1606874353529_0225_1_15_000006_0,11.4455,53.6781,69.9614,2.23092,20.0875,338005,338163,158,20
Reducer 13,attempt_1606874353529_0225_1_19_000030_0,19.3406,67.9922,70.1371,2.70911,28.6228,340291,340480,189,20
Reducer 13,attempt_1606874353529_0225_1_19_000057_0,19.6793,88.2498,60.5467,2.18534,22.4523,340489,340683,194,20
Reducer 2,attempt_1606874353529_0225_1_20_000007_0,29.2137,2330.23,6586.29,347.591,409.838,249889,259593,9704,20
Reducer 13,attempt_1606874353529_0225_1_19_000013_0,14.8556,80.9272,58.4461,2.28782,17.7297,340101,340275,174,20
Reducer 15,attempt_1606874353529_0225_1_14_000024_0,13.7072,271.794,5633.66,124.789,41.1658,289356,295442,6086,20
Reducer 21,attempt_1606874353529_0225_1_07_000076_0,41.8079,1960.86,12012.3,784.606,288.956,234778,249867,15089,20
Reducer 22,attempt_1606874353529_0225_1_10_000070_0,26.2449,537.172,9019.31,118.505,27.2891,274657,284388,9731,20
Reducer 21,attempt_1606874353529_0225_1_07_000050_0,90.6224,2756.02,8604.29,719.027,378.593,222214,234764,12550,20
Reducer 19,attempt_1606874353529_0225_1_16_000075_0,18.4089,286.206,6432.37,145.913,30.5055,312831,319745,6914,20
Reducer 18,attempt_1606874353529_0225_1_05_000000_0,98.3255,1848.54,11635.4,812.689,801.943,151683,166881,15198,20
Reducer 22,attempt_1606874353529_0225_1_10_000035_0,25.2651,200.571,7544.95,138.109,24.3829,266710,274644,7934,20
Reducer 20,attempt_1606874353529_0225_1_17_000008_0,26.5921,59.8861,257.474,7.72153,18.3912,338890,339261,371,20
Reducer 5,attempt_1606874353529_0225_1_23_000026_0,33.6596,894.135,577.062,9.92968,8.20563,341243,342766,1523,20
Reducer 20,attempt_1606874353529_0225_1_17_000041_0,18.5855,305.807,56.1045,1.76247,33.8623,339341,339757,416,20
Reducer 8,attempt_1606874353529_0225_1_12_000031_0,15.1535,247.546,4523.3,99.7412,33.6294,284413,289344,4931,20
Reducer 22,attempt_1606874353529_0225_1_10_000009_0,31.1168,155.34,6753.4,108.473,37.9716,259607,266694,7087,20
Reducer 18,attempt_1606874353529_0225_1_05_000041_0,21.0465,1584.39,10478.4,353.919,478.697,166896,179813,12917,20
Reducer 20,attempt_1606874353529_0225_1_17_000081_0,19.098,73.0396,48.0914,1.49554,18.7037,339764,339925,161,20
Reducer 19,attempt_1606874353529_0225_1_16_000046_0,16.6017,242.381,5957.26,63.0947,21.4067,306521,312823,6302,20
Reducer 16,attempt_1606874353529_0225_1_15_000037_0,28.8462,53.5946,162.431,2.21172,22.4866,338425,338695,270,20
Reducer 12,attempt_1606874353529_0225_1_18_000018_0,16.2366,167.801,4759.03,78.8644,23.6687,319754,324800,5046,20
Reducer 13,attempt_1606874353529_0225_1_19_000001_0,11.1233,59.2272,68.5816,2.79448,21.6676,339931,340095,164,20
Reducer 5,attempt_1606874353529_0225_1_23_000102_0,26.2644,91.3333,1237.19,1.21317,2.77711,344270,345629,1359,20
Reducer 23,attempt_1606874353529_0225_1_11_000089_0,18.9174,89.4817,223.241,4.11681,20.7783,337398,337755,357,20
Reducer 15,attempt_1606874353529_0225_1_14_000059_0,19.1071,233.169,4490.43,93.0241,27.4944,295461,300324,4863,20
Reducer 3,attempt_1606874353529_0225_1_21_000015_0,28.1566,153.324,6131.9,89.168,28.4941,330947,337379,6432,20
Reducer 21,attempt_1606874353529_0225_1_07_000002_0,18.8257,2379.06,14066.1,639.287,1266.04,203826,222197,18371,20
Reducer 9,attempt_1606874353529_0225_1_13_000022_0,19.1382,72.2041,115.97,3.90536,21.9811,337763,337997,234,20
Reducer 4,attempt_1606874353529_0225_1_22_000004_0,10.761,102.399,96.2777,2.91625,33.5665,340688,340934,246,20
Reducer 4,attempt_1606874353529_0225_1_22_000028_0,39.6401,102.858,94.2379,3.37867,36.3478,340954,341231,277,20
Reducer 5,attempt_1606874353529_0225_1_23_000051_0,18.5131,1128.34,330.614,0.925287,4.16116,342772,344255,1483,20
Reducer 18,attempt_1606874353529_0225_1_05_000077_0,17.6391,2281.94,10688.5,2387.55,1045.09,179640,196062,16422,18
Reducer 12,attempt_1606874353529_0225_1_18_000021_0,28.3211,149.852,4570.58,98.526,45.3906,320220,325114,4894,20
Reducer 2,attempt_1606874353529_0225_1_20_000003_0,19.6542,1632.61,8917.56,409.507,453.061,248549,259982,11433,20
Reducer 12,attempt_1606874353529_0225_1_18_000048_0,20.0956,121.817,5227.56,67.1817,24.4607,325128,330590,5462,20
